Doc ID,Cosine Similarity,Twitter Handle,Country
7061,0.050384227,tamerhosny,Egypt
7071,0.04881186,tamerhosny,Egypt
7088,0.042045906,tamerhosny,Egypt
7056,0.038486265,tamerhosny,Egypt
7121,0.036614344,tamerhosny,Egypt
7116,0.030621093,tamerhosny,Egypt
7114,0.030129943,tamerhosny,Egypt
7057,0.029527448,tamerhosny,Egypt
7104,0.02733539,tamerhosny,Egypt
7098,0.025789496,tamerhosny,Egypt
7085,0.025021154,tamerhosny,Egypt
7101,0.024118725,tamerhosny,Egypt
7110,0.023922972,tamerhosny,Egypt
7078,0.023596706,tamerhosny,Egypt
7134,0.02334651,tamerhosny,Egypt
7090,0.023122717,tamerhosny,Egypt
7135,0.022845548,tamerhosny,Egypt
7106,0.022179987,tamerhosny,Egypt
7081,0.021650929,tamerhosny,Egypt
7072,0.020760857,tamerhosny,Egypt
7075,0.020710725,tamerhosny,Egypt
7070,0.020669583,tamerhosny,Egypt
7087,0.020661872,tamerhosny,Egypt
7094,0.020359624,tamerhosny,Egypt
7093,0.019476,tamerhosny,Egypt
7074,0.019213483,tamerhosny,Egypt
7099,0.019045835,tamerhosny,Egypt
7091,0.018929197,tamerhosny,Egypt
7073,0.01880276,tamerhosny,Egypt
7105,0.018695422,tamerhosny,Egypt
7079,0.018686213,tamerhosny,Egypt
7076,0.018597826,tamerhosny,Egypt
7108,0.018413233,tamerhosny,Egypt
7080,0.01814225,tamerhosny,Egypt
7112,0.018089509,tamerhosny,Egypt
7077,0.017928652,tamerhosny,Egypt
7120,0.017885625,tamerhosny,Egypt
7084,0.017602447,tamerhosny,Egypt
7083,0.017407458,tamerhosny,Egypt
7136,0.017272394,tamerhosny,Egypt
7069,0.016986817,tamerhosny,Egypt
7132,0.016743824,tamerhosny,Egypt
7096,0.015858453,tamerhosny,Egypt
7089,0.015619718,tamerhosny,Egypt
7119,0.014840964,tamerhosny,Egypt
7092,0.013944639,tamerhosny,Egypt
7086,0.013865614,tamerhosny,Egypt
7095,0.013504852,tamerhosny,Egypt
7109,0.012972553,tamerhosny,Egypt
7133,0.012875147,tamerhosny,Egypt
7118,0.012815209,tamerhosny,Egypt
7117,0.012681342,tamerhosny,Egypt
7111,0.011980403,tamerhosny,Egypt
7128,0.011624837,tamerhosny,Egypt
7082,0.01155957,tamerhosny,Egypt
7103,0.01155939,tamerhosny,Egypt
7097,0.011499511,tamerhosny,Egypt
7102,0.010607418,tamerhosny,Egypt
7100,0.010430669,tamerhosny,Egypt
7113,0.010194536,tamerhosny,Egypt
7131,0.009475648,tamerhosny,Egypt
7126,0.005190138,tamerhosny,Egypt
7124,0.004543128,tamerhosny,Egypt
7122,0.002036579,tamerhosny,Egypt
7125,0.001947472,tamerhosny,Egypt
7107,-0.000273983,tamerhosny,Egypt
7137,-0.000755396,tamerhosny,Egypt
7068,-0.002835415,tamerhosny,Egypt
7127,-0.008966105,tamerhosny,Egypt
7129,-0.00902031,tamerhosny,Egypt
7115,-0.009768914,tamerhosny,Egypt
7123,-0.01336095,tamerhosny,Egypt
7130,-0.023363326,tamerhosny,Egypt
,0.023850425,tamerhosny Average,
7163,0.13667752,trikaofficial,Egypt
7161,0.13056011,trikaofficial,Egypt
7158,0.116082355,trikaofficial,Egypt
7159,0.11315986,trikaofficial,Egypt
7160,0.1083166,trikaofficial,Egypt
7157,0.106802635,trikaofficial,Egypt
7162,0.09742388,trikaofficial,Egypt
7166,0.096979864,trikaofficial,Egypt
7165,0.07510692,trikaofficial,Egypt
7167,0.07239642,trikaofficial,Egypt
7156,0.07165079,trikaofficial,Egypt
7164,0.0709709,trikaofficial,Egypt
7143,0.047241874,trikaofficial,Egypt
7151,0.040380538,trikaofficial,Egypt
7147,0.035264432,trikaofficial,Egypt
7155,0.03314209,trikaofficial,Egypt
7154,0.031433173,trikaofficial,Egypt
7148,0.030183151,trikaofficial,Egypt
7149,0.02753485,trikaofficial,Egypt
7150,0.027204059,trikaofficial,Egypt
7152,0.023712315,trikaofficial,Egypt
7140,0.021358263,trikaofficial,Egypt
7145,0.020014502,trikaofficial,Egypt
7144,0.015218962,trikaofficial,Egypt
7138,0.013128391,trikaofficial,Egypt
7141,0.010692399,trikaofficial,Egypt
7146,0.006388493,trikaofficial,Egypt
7153,0.004444554,trikaofficial,Egypt
7139,-0.002847187,trikaofficial,Egypt
7142,-0.003386319,trikaofficial,Egypt
,0.052574546,trikaofficial Average,
7185,0.26681158,WaelElebrashy,Egypt
7177,0.19454718,WaelElebrashy,Egypt
7175,0.19360608,WaelElebrashy,Egypt
7183,0.18384069,WaelElebrashy,Egypt
7182,0.16759986,WaelElebrashy,Egypt
7189,0.16490637,WaelElebrashy,Egypt
7170,0.15799764,WaelElebrashy,Egypt
7191,0.1476229,WaelElebrashy,Egypt
7188,0.14253037,WaelElebrashy,Egypt
7190,0.14107776,WaelElebrashy,Egypt
7169,0.13783573,WaelElebrashy,Egypt
7172,0.13566774,WaelElebrashy,Egypt
7184,0.13377455,WaelElebrashy,Egypt
7186,0.13001782,WaelElebrashy,Egypt
7180,0.122809194,WaelElebrashy,Egypt
7173,0.12150949,WaelElebrashy,Egypt
7178,0.11756428,WaelElebrashy,Egypt
7176,0.1121937,WaelElebrashy,Egypt
7187,0.10519293,WaelElebrashy,Egypt
7179,0.10103676,WaelElebrashy,Egypt
7171,0.100575045,WaelElebrashy,Egypt
7174,0.098156884,WaelElebrashy,Egypt
7193,0.097654104,WaelElebrashy,Egypt
7168,0.090257496,WaelElebrashy,Egypt
7192,0.0879776,WaelElebrashy,Egypt
7181,0.06782266,WaelElebrashy,Egypt
,0.13540717,WaelElebrashy Average,
7209,0.28571504,waiel65,Egypt
7217,0.21692167,waiel65,Egypt
7215,0.18870457,waiel65,Egypt
7195,0.18550295,waiel65,Egypt
7206,0.18260598,waiel65,Egypt
7197,0.17196937,waiel65,Egypt
7198,0.17063513,waiel65,Egypt
7216,0.17027861,waiel65,Egypt
7218,0.16834505,waiel65,Egypt
7214,0.16580269,waiel65,Egypt
7200,0.16484258,waiel65,Egypt
7211,0.15634677,waiel65,Egypt
7210,0.153853,waiel65,Egypt
7213,0.14359158,waiel65,Egypt
7212,0.13682309,waiel65,Egypt
7205,0.12848347,waiel65,Egypt
7204,0.1276762,waiel65,Egypt
7194,0.12055441,waiel65,Egypt
7199,0.11935797,waiel65,Egypt
7201,0.11550604,waiel65,Egypt
7202,0.108695686,waiel65,Egypt
7196,0.1086134,waiel65,Egypt
7203,0.09228228,waiel65,Egypt
7207,0.073908724,waiel65,Egypt
7208,0.06789804,waiel65,Egypt
,0.148996572,waiel65 Average,
7244,0.3088519,Yosraellozy,Egypt
7219,0.2970693,Yosraellozy,Egypt
7238,0.27474624,Yosraellozy,Egypt
7226,0.2452194,Yosraellozy,Egypt
7227,0.23671947,Yosraellozy,Egypt
7264,0.22983862,Yosraellozy,Egypt
7221,0.22911456,Yosraellozy,Egypt
7284,0.22615263,Yosraellozy,Egypt
7255,0.22405694,Yosraellozy,Egypt
7225,0.22010736,Yosraellozy,Egypt
7222,0.21707514,Yosraellozy,Egypt
7261,0.20094731,Yosraellozy,Egypt
7242,0.19284329,Yosraellozy,Egypt
7228,0.18129227,Yosraellozy,Egypt
7233,0.18045884,Yosraellozy,Egypt
7282,0.17325713,Yosraellozy,Egypt
7260,0.17122442,Yosraellozy,Egypt
7266,0.16955806,Yosraellozy,Egypt
7259,0.16723306,Yosraellozy,Egypt
7251,0.16708164,Yosraellozy,Egypt
7253,0.16658928,Yosraellozy,Egypt
7278,0.16584045,Yosraellozy,Egypt
7250,0.16479567,Yosraellozy,Egypt
7265,0.16392937,Yosraellozy,Egypt
7267,0.16356805,Yosraellozy,Egypt
7223,0.16342176,Yosraellozy,Egypt
7247,0.1515573,Yosraellozy,Egypt
7263,0.14495176,Yosraellozy,Egypt
7256,0.14485005,Yosraellozy,Egypt
7252,0.14342256,Yosraellozy,Egypt
7254,0.14182925,Yosraellozy,Egypt
7248,0.13537703,Yosraellozy,Egypt
7273,0.13117847,Yosraellozy,Egypt
7270,0.13047132,Yosraellozy,Egypt
7245,0.12841882,Yosraellozy,Egypt
7232,0.12827815,Yosraellozy,Egypt
7276,0.12745339,Yosraellozy,Egypt
7281,0.12542534,Yosraellozy,Egypt
7258,0.12508836,Yosraellozy,Egypt
7235,0.12386207,Yosraellozy,Egypt
7236,0.122268125,Yosraellozy,Egypt
7277,0.11888577,Yosraellozy,Egypt
7231,0.11551139,Yosraellozy,Egypt
7224,0.11542936,Yosraellozy,Egypt
7269,0.11249294,Yosraellozy,Egypt
7237,0.11227665,Yosraellozy,Egypt
7249,0.10891113,Yosraellozy,Egypt
7257,0.10733329,Yosraellozy,Egypt
7280,0.09453538,Yosraellozy,Egypt
7272,0.090558365,Yosraellozy,Egypt
7220,0.089297265,Yosraellozy,Egypt
7283,0.088485464,Yosraellozy,Egypt
7230,0.087656155,Yosraellozy,Egypt
7268,0.08224677,Yosraellozy,Egypt
7262,0.08043063,Yosraellozy,Egypt
7229,0.079915956,Yosraellozy,Egypt
7286,0.07955404,Yosraellozy,Egypt
7275,0.078864396,Yosraellozy,Egypt
7239,0.07501455,Yosraellozy,Egypt
7241,0.07400554,Yosraellozy,Egypt
7274,0.06945439,Yosraellozy,Egypt
7279,0.06647151,Yosraellozy,Egypt
7285,0.06267747,Yosraellozy,Egypt
7271,0.062347278,Yosraellozy,Egypt
7240,0.062045403,Yosraellozy,Egypt
7234,0.061384693,Yosraellozy,Egypt
7243,0.035588894,Yosraellozy,Egypt
7246,0.03303682,Yosraellozy,Egypt
,0.14043876,Yosraellozy Average,
7327,0.24520516,YosriFouda,Egypt
7291,0.22008826,YosriFouda,Egypt
7308,0.20280467,YosriFouda,Egypt
7309,0.19599636,YosriFouda,Egypt
7323,0.18539098,YosriFouda,Egypt
7307,0.18113717,YosriFouda,Egypt
7313,0.17681536,YosriFouda,Egypt
7328,0.17350289,YosriFouda,Egypt
7310,0.16813773,YosriFouda,Egypt
7295,0.16734996,YosriFouda,Egypt
7324,0.16569956,YosriFouda,Egypt
7314,0.16514328,YosriFouda,Egypt
7318,0.1648657,YosriFouda,Egypt
7356,0.16314706,YosriFouda,Egypt
7320,0.16113001,YosriFouda,Egypt
7294,0.15959021,YosriFouda,Egypt
7317,0.15910935,YosriFouda,Egypt
7312,0.15762217,YosriFouda,Egypt
7329,0.15743193,YosriFouda,Egypt
7311,0.1573577,YosriFouda,Egypt
7321,0.15666698,YosriFouda,Egypt
7322,0.15496035,YosriFouda,Egypt
7316,0.15436497,YosriFouda,Egypt
7306,0.14926997,YosriFouda,Egypt
7357,0.14555962,YosriFouda,Egypt
7326,0.14379025,YosriFouda,Egypt
7296,0.14200772,YosriFouda,Egypt
7302,0.13956231,YosriFouda,Egypt
7315,0.13778366,YosriFouda,Egypt
7355,0.13580024,YosriFouda,Egypt
7301,0.13375367,YosriFouda,Egypt
7346,0.12985542,YosriFouda,Egypt
7319,0.12896726,YosriFouda,Egypt
7344,0.12751704,YosriFouda,Egypt
7359,0.12744778,YosriFouda,Egypt
7297,0.1239298,YosriFouda,Egypt
7342,0.122459345,YosriFouda,Egypt
7347,0.121304676,YosriFouda,Egypt
7304,0.121023394,YosriFouda,Egypt
7339,0.11787262,YosriFouda,Egypt
7299,0.11628024,YosriFouda,Egypt
7325,0.11604245,YosriFouda,Egypt
7293,0.106911466,YosriFouda,Egypt
7350,0.105392165,YosriFouda,Egypt
7353,0.105008885,YosriFouda,Egypt
7288,0.10360004,YosriFouda,Egypt
7290,0.102821,YosriFouda,Egypt
7349,0.097257495,YosriFouda,Egypt
7338,0.09654664,YosriFouda,Egypt
7354,0.09632201,YosriFouda,Egypt
7352,0.09593734,YosriFouda,Egypt
7340,0.09448451,YosriFouda,Egypt
7360,0.091983646,YosriFouda,Egypt
7341,0.08591091,YosriFouda,Egypt
7358,0.08258745,YosriFouda,Egypt
7343,0.081759095,YosriFouda,Egypt
7305,0.08141944,YosriFouda,Egypt
7351,0.080075465,YosriFouda,Egypt
7289,0.076543406,YosriFouda,Egypt
7330,0.07585304,YosriFouda,Egypt
7287,0.07576014,YosriFouda,Egypt
7303,0.07512895,YosriFouda,Egypt
7348,0.0701707,YosriFouda,Egypt
7331,0.06281772,YosriFouda,Egypt
7300,0.062424727,YosriFouda,Egypt
7298,0.0599787,YosriFouda,Egypt
7292,0.056329533,YosriFouda,Egypt
7337,0.052691057,YosriFouda,Egypt
7345,0.048015736,YosriFouda,Egypt
7332,0.04599172,YosriFouda,Egypt
7333,0.040924095,YosriFouda,Egypt
7334,0.039557047,YosriFouda,Egypt
7336,0.039021023,YosriFouda,Egypt
7335,0.017871961,YosriFouda,Egypt
,0.120011384,YosriFouda Average,
1916,0.023669858,,Egypt
7364,0.29564923,Iraq_AlexMello02,Iraq
7385,0.26643068,Iraq_AlexMello02,Iraq
7387,0.2508113,Iraq_AlexMello02,Iraq
7362,0.24813336,Iraq_AlexMello02,Iraq
7373,0.24549887,Iraq_AlexMello02,Iraq
7374,0.24426468,Iraq_AlexMello02,Iraq
7386,0.22851619,Iraq_AlexMello02,Iraq
7376,0.22288634,Iraq_AlexMello02,Iraq
7377,0.20470506,Iraq_AlexMello02,Iraq
7384,0.20247325,Iraq_AlexMello02,Iraq
7380,0.2002857,Iraq_AlexMello02,Iraq
7369,0.19665784,Iraq_AlexMello02,Iraq
7379,0.19228475,Iraq_AlexMello02,Iraq
7365,0.18905158,Iraq_AlexMello02,Iraq
7382,0.18461505,Iraq_AlexMello02,Iraq
7366,0.18143772,Iraq_AlexMello02,Iraq
7363,0.17798439,Iraq_AlexMello02,Iraq
7381,0.16246824,Iraq_AlexMello02,Iraq
7367,0.15677752,Iraq_AlexMello02,Iraq
7378,0.15230983,Iraq_AlexMello02,Iraq
7371,0.14971116,Iraq_AlexMello02,Iraq
7383,0.14772245,Iraq_AlexMello02,Iraq
7370,0.13562062,Iraq_AlexMello02,Iraq
7368,0.13116573,Iraq_AlexMello02,Iraq
7375,0.12076826,Iraq_AlexMello02,Iraq
7372,0.12067368,Iraq_AlexMello02,Iraq
,0.192650134,Iraq_AlexMello02 Average,
7421,0.31405365,Iraq_awadhalabdan,Iraq
7416,0.26779377,Iraq_awadhalabdan,Iraq
7422,0.26649854,Iraq_awadhalabdan,Iraq
7423,0.26184484,Iraq_awadhalabdan,Iraq
7411,0.2466805,Iraq_awadhalabdan,Iraq
7424,0.22232065,Iraq_awadhalabdan,Iraq
7420,0.20865813,Iraq_awadhalabdan,Iraq
7419,0.18911743,Iraq_awadhalabdan,Iraq
7389,0.17843452,Iraq_awadhalabdan,Iraq
7388,0.17277928,Iraq_awadhalabdan,Iraq
7391,0.16388848,Iraq_awadhalabdan,Iraq
7417,0.1568519,Iraq_awadhalabdan,Iraq
7403,0.15235978,Iraq_awadhalabdan,Iraq
7418,0.15116188,Iraq_awadhalabdan,Iraq
7402,0.1498389,Iraq_awadhalabdan,Iraq
7394,0.14864776,Iraq_awadhalabdan,Iraq
7415,0.1482808,Iraq_awadhalabdan,Iraq
7401,0.14640687,Iraq_awadhalabdan,Iraq
7413,0.14603956,Iraq_awadhalabdan,Iraq
7390,0.14554954,Iraq_awadhalabdan,Iraq
7395,0.14331831,Iraq_awadhalabdan,Iraq
7414,0.11975452,Iraq_awadhalabdan,Iraq
7409,0.11944224,Iraq_awadhalabdan,Iraq
7412,0.1105098,Iraq_awadhalabdan,Iraq
7393,0.10028895,Iraq_awadhalabdan,Iraq
7396,0.09619373,Iraq_awadhalabdan,Iraq
7392,0.09471916,Iraq_awadhalabdan,Iraq
7410,0.08859445,Iraq_awadhalabdan,Iraq
7408,0.0739022,Iraq_awadhalabdan,Iraq
7399,0.07168974,Iraq_awadhalabdan,Iraq
7397,0.07030825,Iraq_awadhalabdan,Iraq
7400,0.06276514,Iraq_awadhalabdan,Iraq
7398,0.049132317,Iraq_awadhalabdan,Iraq
7406,0.029509395,Iraq_awadhalabdan,Iraq
7404,0.02074616,Iraq_awadhalabdan,Iraq
7405,0.015800774,Iraq_awadhalabdan,Iraq
7407,0.013705347,Iraq_awadhalabdan,Iraq
,0.138313169,Iraq_awadhalabdan Average,
7453,0.5572868,Iraq_BarhamSalih,Iraq
7468,0.5468888,Iraq_BarhamSalih,Iraq
7459,0.5197092,Iraq_BarhamSalih,Iraq
7462,0.47388843,Iraq_BarhamSalih,Iraq
7446,0.41135076,Iraq_BarhamSalih,Iraq
7470,0.40659082,Iraq_BarhamSalih,Iraq
7445,0.404396,Iraq_BarhamSalih,Iraq
7463,0.3982216,Iraq_BarhamSalih,Iraq
7448,0.39301157,Iraq_BarhamSalih,Iraq
7492,0.3645377,Iraq_BarhamSalih,Iraq
7482,0.3575805,Iraq_BarhamSalih,Iraq
7467,0.33806193,Iraq_BarhamSalih,Iraq
7454,0.33733153,Iraq_BarhamSalih,Iraq
7497,0.3363608,Iraq_BarhamSalih,Iraq
7449,0.3321852,Iraq_BarhamSalih,Iraq
7444,0.28321958,Iraq_BarhamSalih,Iraq
7434,0.27174094,Iraq_BarhamSalih,Iraq
7475,0.26043612,Iraq_BarhamSalih,Iraq
7426,0.2597419,Iraq_BarhamSalih,Iraq
7447,0.25928247,Iraq_BarhamSalih,Iraq
7432,0.2538883,Iraq_BarhamSalih,Iraq
7425,0.24496137,Iraq_BarhamSalih,Iraq
7460,0.24370219,Iraq_BarhamSalih,Iraq
7473,0.24234524,Iraq_BarhamSalih,Iraq
7433,0.24032027,Iraq_BarhamSalih,Iraq
7443,0.23354873,Iraq_BarhamSalih,Iraq
7427,0.2313543,Iraq_BarhamSalih,Iraq
7490,0.22891586,Iraq_BarhamSalih,Iraq
7430,0.2199547,Iraq_BarhamSalih,Iraq
7491,0.2198883,Iraq_BarhamSalih,Iraq
7429,0.21397333,Iraq_BarhamSalih,Iraq
7431,0.2105597,Iraq_BarhamSalih,Iraq
7456,0.20566934,Iraq_BarhamSalih,Iraq
7479,0.20427966,Iraq_BarhamSalih,Iraq
7496,0.20131637,Iraq_BarhamSalih,Iraq
7476,0.20073925,Iraq_BarhamSalih,Iraq
7472,0.18792856,Iraq_BarhamSalih,Iraq
7474,0.18307376,Iraq_BarhamSalih,Iraq
7488,0.17558774,Iraq_BarhamSalih,Iraq
7428,0.17305087,Iraq_BarhamSalih,Iraq
7495,0.1693864,Iraq_BarhamSalih,Iraq
7487,0.16398199,Iraq_BarhamSalih,Iraq
7514,0.16370592,Iraq_BarhamSalih,Iraq
7516,0.16260444,Iraq_BarhamSalih,Iraq
7452,0.16176608,Iraq_BarhamSalih,Iraq
7498,0.1616143,Iraq_BarhamSalih,Iraq
7442,0.16023618,Iraq_BarhamSalih,Iraq
7484,0.15680878,Iraq_BarhamSalih,Iraq
7481,0.15592976,Iraq_BarhamSalih,Iraq
7483,0.14716378,Iraq_BarhamSalih,Iraq
7515,0.1455836,Iraq_BarhamSalih,Iraq
7520,0.14458165,Iraq_BarhamSalih,Iraq
7485,0.14391124,Iraq_BarhamSalih,Iraq
7480,0.14282271,Iraq_BarhamSalih,Iraq
7489,0.14265239,Iraq_BarhamSalih,Iraq
7471,0.14202178,Iraq_BarhamSalih,Iraq
7486,0.14124332,Iraq_BarhamSalih,Iraq
7532,0.13915491,Iraq_BarhamSalih,Iraq
7529,0.1366755,Iraq_BarhamSalih,Iraq
7493,0.13378257,Iraq_BarhamSalih,Iraq
7477,0.13076046,Iraq_BarhamSalih,Iraq
7435,0.12907022,Iraq_BarhamSalih,Iraq
7527,0.12862806,Iraq_BarhamSalih,Iraq
7510,0.1270472,Iraq_BarhamSalih,Iraq
7439,0.12575346,Iraq_BarhamSalih,Iraq
7478,0.1254114,Iraq_BarhamSalih,Iraq
7494,0.12455275,Iraq_BarhamSalih,Iraq
7518,0.12302297,Iraq_BarhamSalih,Iraq
7464,0.122286394,Iraq_BarhamSalih,Iraq
7511,0.121822596,Iraq_BarhamSalih,Iraq
7441,0.12010441,Iraq_BarhamSalih,Iraq
7450,0.11833562,Iraq_BarhamSalih,Iraq
7523,0.113675684,Iraq_BarhamSalih,Iraq
7440,0.11072562,Iraq_BarhamSalih,Iraq
7438,0.10671368,Iraq_BarhamSalih,Iraq
7500,0.10630936,Iraq_BarhamSalih,Iraq
7528,0.10155985,Iraq_BarhamSalih,Iraq
7466,0.10155112,Iraq_BarhamSalih,Iraq
7506,0.10080482,Iraq_BarhamSalih,Iraq
7533,0.10004409,Iraq_BarhamSalih,Iraq
7451,0.09907361,Iraq_BarhamSalih,Iraq
7457,0.09547917,Iraq_BarhamSalih,Iraq
7436,0.0916713,Iraq_BarhamSalih,Iraq
7502,0.09084314,Iraq_BarhamSalih,Iraq
7531,0.0892816,Iraq_BarhamSalih,Iraq
7437,0.0878554,Iraq_BarhamSalih,Iraq
7461,0.08732012,Iraq_BarhamSalih,Iraq
7505,0.08717219,Iraq_BarhamSalih,Iraq
7501,0.08440008,Iraq_BarhamSalih,Iraq
7534,0.08367799,Iraq_BarhamSalih,Iraq
7513,0.082959235,Iraq_BarhamSalih,Iraq
7504,0.082751215,Iraq_BarhamSalih,Iraq
7507,0.08255258,Iraq_BarhamSalih,Iraq
7517,0.0819732,Iraq_BarhamSalih,Iraq
7508,0.08023953,Iraq_BarhamSalih,Iraq
7526,0.07875009,Iraq_BarhamSalih,Iraq
7469,0.078008026,Iraq_BarhamSalih,Iraq
7499,0.0757481,Iraq_BarhamSalih,Iraq
7465,0.07496983,Iraq_BarhamSalih,Iraq
7525,0.07249546,Iraq_BarhamSalih,Iraq
7519,0.07017045,Iraq_BarhamSalih,Iraq
7530,0.07010033,Iraq_BarhamSalih,Iraq
7512,0.0693894,Iraq_BarhamSalih,Iraq
7522,0.06913304,Iraq_BarhamSalih,Iraq
7521,0.06808768,Iraq_BarhamSalih,Iraq
7503,0.06759103,Iraq_BarhamSalih,Iraq
7524,0.058929864,Iraq_BarhamSalih,Iraq
7509,0.05609024,Iraq_BarhamSalih,Iraq
7455,0.0409436,Iraq_BarhamSalih,Iraq
7458,-0.024753027,Iraq_BarhamSalih,Iraq
,0.1764872,Iraq_BarhamSalih Average,
7553,0.31353846,Iraq_duaanagem,Iraq
7552,0.2595491,Iraq_duaanagem,Iraq
7551,0.2541963,Iraq_duaanagem,Iraq
7572,0.2495943,Iraq_duaanagem,Iraq
7550,0.24654889,Iraq_duaanagem,Iraq
7541,0.2405806,Iraq_duaanagem,Iraq
7547,0.23481938,Iraq_duaanagem,Iraq
7544,0.22312814,Iraq_duaanagem,Iraq
7545,0.21199335,Iraq_duaanagem,Iraq
7546,0.20639095,Iraq_duaanagem,Iraq
7548,0.20597115,Iraq_duaanagem,Iraq
7554,0.20355996,Iraq_duaanagem,Iraq
7549,0.19363102,Iraq_duaanagem,Iraq
7561,0.17499278,Iraq_duaanagem,Iraq
7574,0.17072153,Iraq_duaanagem,Iraq
7573,0.16976647,Iraq_duaanagem,Iraq
7542,0.14998999,Iraq_duaanagem,Iraq
7560,0.14473581,Iraq_duaanagem,Iraq
7570,0.14386861,Iraq_duaanagem,Iraq
7575,0.14360076,Iraq_duaanagem,Iraq
7539,0.14277372,Iraq_duaanagem,Iraq
7568,0.14187708,Iraq_duaanagem,Iraq
7564,0.13861527,Iraq_duaanagem,Iraq
7562,0.13102739,Iraq_duaanagem,Iraq
7565,0.12965429,Iraq_duaanagem,Iraq
7576,0.12919703,Iraq_duaanagem,Iraq
7580,0.12864329,Iraq_duaanagem,Iraq
7569,0.12392986,Iraq_duaanagem,Iraq
7543,0.12047715,Iraq_duaanagem,Iraq
7540,0.11402823,Iraq_duaanagem,Iraq
7589,0.11119486,Iraq_duaanagem,Iraq
7571,0.10907823,Iraq_duaanagem,Iraq
7581,0.108618885,Iraq_duaanagem,Iraq
7563,0.10679652,Iraq_duaanagem,Iraq
7557,0.105694056,Iraq_duaanagem,Iraq
7567,0.10287898,Iraq_duaanagem,Iraq
7595,0.10144579,Iraq_duaanagem,Iraq
7555,0.10054289,Iraq_duaanagem,Iraq
7585,0.09869243,Iraq_duaanagem,Iraq
7579,0.09648909,Iraq_duaanagem,Iraq
7535,0.09416471,Iraq_duaanagem,Iraq
7592,0.086867824,Iraq_duaanagem,Iraq
7596,0.08673993,Iraq_duaanagem,Iraq
7559,0.08586694,Iraq_duaanagem,Iraq
7604,0.084295474,Iraq_duaanagem,Iraq
7538,0.084158495,Iraq_duaanagem,Iraq
7558,0.08354652,Iraq_duaanagem,Iraq
7536,0.08244186,Iraq_duaanagem,Iraq
7578,0.081418574,Iraq_duaanagem,Iraq
7577,0.08078569,Iraq_duaanagem,Iraq
7586,0.07903125,Iraq_duaanagem,Iraq
7582,0.07721718,Iraq_duaanagem,Iraq
7597,0.07270663,Iraq_duaanagem,Iraq
7584,0.0670062,Iraq_duaanagem,Iraq
7537,0.06662983,Iraq_duaanagem,Iraq
7588,0.06630127,Iraq_duaanagem,Iraq
7583,0.06591377,Iraq_duaanagem,Iraq
7598,0.06540184,Iraq_duaanagem,Iraq
7590,0.06316857,Iraq_duaanagem,Iraq
7601,0.060749613,Iraq_duaanagem,Iraq
7593,0.06003414,Iraq_duaanagem,Iraq
7591,0.058559395,Iraq_duaanagem,Iraq
7566,0.05216518,Iraq_duaanagem,Iraq
7599,0.05206176,Iraq_duaanagem,Iraq
7600,0.051896155,Iraq_duaanagem,Iraq
7602,0.050900184,Iraq_duaanagem,Iraq
7587,0.049306855,Iraq_duaanagem,Iraq
7603,0.0405801,Iraq_duaanagem,Iraq
7594,0.038936406,Iraq_duaanagem,Iraq
7556,-0.053998016,Iraq_duaanagem,Iraq
,0.12025267,Iraq_duaanagem Average,
7637,0.21385732,Iraq_emadalsharaa,Iraq
7641,0.19158204,Iraq_emadalsharaa,Iraq
7619,0.1591896,Iraq_emadalsharaa,Iraq
7634,0.15171976,Iraq_emadalsharaa,Iraq
7635,0.15141402,Iraq_emadalsharaa,Iraq
7620,0.1510241,Iraq_emadalsharaa,Iraq
7612,0.12695996,Iraq_emadalsharaa,Iraq
7636,0.11801315,Iraq_emadalsharaa,Iraq
7631,0.11325809,Iraq_emadalsharaa,Iraq
7605,0.10941657,Iraq_emadalsharaa,Iraq
7608,0.10406232,Iraq_emadalsharaa,Iraq
7624,0.101954356,Iraq_emadalsharaa,Iraq
7643,0.10166449,Iraq_emadalsharaa,Iraq
7613,0.10086508,Iraq_emadalsharaa,Iraq
7633,0.0987149,Iraq_emadalsharaa,Iraq
7623,0.09586475,Iraq_emadalsharaa,Iraq
7614,0.09062308,Iraq_emadalsharaa,Iraq
7640,0.084642924,Iraq_emadalsharaa,Iraq
7642,0.08288495,Iraq_emadalsharaa,Iraq
7622,0.07794703,Iraq_emadalsharaa,Iraq
7644,0.076833576,Iraq_emadalsharaa,Iraq
7629,0.07330167,Iraq_emadalsharaa,Iraq
7646,0.073219,Iraq_emadalsharaa,Iraq
7618,0.0686637,Iraq_emadalsharaa,Iraq
7625,0.06748669,Iraq_emadalsharaa,Iraq
7645,0.06719034,Iraq_emadalsharaa,Iraq
7617,0.065726124,Iraq_emadalsharaa,Iraq
7611,0.06356655,Iraq_emadalsharaa,Iraq
7610,0.059435606,Iraq_emadalsharaa,Iraq
7627,0.05785892,Iraq_emadalsharaa,Iraq
7607,0.053709008,Iraq_emadalsharaa,Iraq
7615,0.05214505,Iraq_emadalsharaa,Iraq
7606,0.049825244,Iraq_emadalsharaa,Iraq
7626,0.049009316,Iraq_emadalsharaa,Iraq
7632,0.047215972,Iraq_emadalsharaa,Iraq
7621,0.0449359,Iraq_emadalsharaa,Iraq
7628,0.044010986,Iraq_emadalsharaa,Iraq
7630,0.043838944,Iraq_emadalsharaa,Iraq
7616,0.036307506,Iraq_emadalsharaa,Iraq
