Doc IDs,Twitter Handle,Cosine Similarities,Country,,Cosine Iraq,Twitter Handle Iraq,,Cosine Kuwait,Twitter Handle Kuwait,,Cosine Lebanon,Twitter Handle Lebanon,,Cosine Egypt,Twitter Handle Egypt,,Cosine Bahrain,Twitter Handle Bahrain,,
6546,mahmooud_saad,0.013243888,Egypt,,,,,,,,,,,0.013243888,mahmooud_saad,,,,,
3929,Egypt_Hamaki,0.013217811,Egypt,,,,,,,,,,,0.013217811,Egypt_Hamaki,,,,,
8658,Kuwait_@AlHerbesh,0.013214886,Kuwait,,,,,0.013214886,Kuwait_@AlHerbesh,,,,,,,,,,,
12072,Lebanon_NadineLabaki,0.013210069,Lebanon,,,,,,,,0.013210069,Lebanon_NadineLabaki,,,,,,,,
3706,Egypt_GameelaIsmail,0.013209224,Egypt,,,,,,,,,,,0.013209224,Egypt_GameelaIsmail,,,,,
4848,Egypt_naderbakkar,0.013198582,Egypt,,,,,,,,,,,0.013198582,Egypt_naderbakkar,,,,,
10993,Lebanon_DominiqueHorani,0.013185181,Lebanon,,,,,,,,0.013185181,Lebanon_DominiqueHorani,,,,,,,,
4936,Egypt_omertaher,0.013178866,Egypt,,,,,,,,,,,0.013178866,Egypt_omertaher,,,,,
3413,Egypt_ELKILANYWAFAA,0.013172375,Egypt,,,,,,,,,,,0.013172375,Egypt_ELKILANYWAFAA,,,,,
8610,Kuwait_@AhmedAbdullahQ8,0.013151996,Kuwait,,,,,0.013151996,Kuwait_@AhmedAbdullahQ8,,,,,,,,,,,
3827,Egypt_Ghonim,0.013145611,Egypt,,,,,,,,,,,0.013145611,Egypt_Ghonim,,,,,
11427,Lebanon_Iebaenese,0.013121538,Lebanon,,,,,,,,0.013121538,Lebanon_Iebaenese,,,,,,,,
6420,Khaledali251,0.013115846,Egypt,,,,,,,,,,,0.013115846,Khaledali251,,,,,
4405,Egypt_Khaledali251,0.013112826,Egypt,,,,,,,,,,,0.013112826,Egypt_Khaledali251,,,,,
8400,Kuwait_@3bood_boushehri,0.013110181,Kuwait,,,,,0.013110181,Kuwait_@3bood_boushehri,,,,,,,,,,,
1641,Byoussef,0.013094939,Egypt,,,,,,,,,,,0.013094939,Byoussef,,,,,
3124,Egypt_Donia,0.013090026,Egypt,,,,,,,,,,,0.013090026,Egypt_Donia,,,,,
5140,Egypt_tamerhosny,0.013088245,Egypt,,,,,,,,,,,0.013088245,Egypt_tamerhosny,,,,,
4276,Egypt_Hassanelshafei,0.013086006,Egypt,,,,,,,,,,,0.013086006,Egypt_Hassanelshafei,,,,,
7068,tamerhosny,0.013085427,Egypt,,,,,,,,,,,0.013085427,tamerhosny,,,,,
9485,Kuwait_@faisalalmuslem,0.013082568,Kuwait,,,,,0.013082568,Kuwait_@faisalalmuslem,,,,,,,,,,,
5281,Egypt_waiel65,0.013082504,Egypt,,,,,,,,,,,0.013082504,Egypt_waiel65,,,,,
9599,Kuwait_@Haya_abdulsalam,0.013067249,Kuwait,,,,,0.013067249,Kuwait_@Haya_abdulsalam,,,,,,,,,,,
7676,Iraq_FalahAlSughayer,0.013063472,Iraq,,0.013063472,Iraq_FalahAlSughayer,,,,,,,,,,,,,,
7108,tamerhosny,0.013063243,Egypt,,,,,,,,,,,0.013063243,tamerhosny,,,,,
5143,Egypt_tamerhosny,0.013061889,Egypt,,,,,,,,,,,0.013061889,Egypt_tamerhosny,,,,,
7705,Iraq_FalahAlSughayer,0.013039142,Iraq,,0.013039142,Iraq_FalahAlSughayer,,,,,,,,,,,,,,
11009,Lebanon_elissakh,0.013037583,Lebanon,,,,,,,,0.013037583,Lebanon_elissakh,,,,,,,,
4231,Egypt_Hassanelshafei,0.013033599,Egypt,,,,,,,,,,,0.013033599,Egypt_Hassanelshafei,,,,,
6566,MoatazAFattah,0.01303345,Egypt,,,,,,,,,,,0.01303345,MoatazAFattah,,,,,
6193,HamzawyAmr,0.013020579,Egypt,,,,,,,,,,,0.013020579,HamzawyAmr,,,,,
10270,Kuwait_@NAWALalq8iya,0.013016992,Kuwait,,,,,0.013016992,Kuwait_@NAWALalq8iya,,,,,,,,,,,
4063,Egypt_HamdyKandil,0.013015643,Egypt,,,,,,,,,,,0.013015643,Egypt_HamdyKandil,,,,,
11369,Lebanon_Iebaenese,0.013005674,Lebanon,,,,,,,,0.013005674,Lebanon_Iebaenese,,,,,,,,
9110,Kuwait_@cccyccc,0.013000904,Kuwait,,,,,0.013000904,Kuwait_@cccyccc,,,,,,,,,,,
342,Bahrain_KUhp2222,0.012997992,Bahrain,,,,,,,,,,,,,,0.012997992,Bahrain_KUhp2222,,
1140,Amradib,0.012994964,Egypt,,,,,,,,,,,0.012994964,Amradib,,,,,
8660,Kuwait_@AlHerbesh,0.012992065,Kuwait,,,,,0.012992065,Kuwait_@AlHerbesh,,,,,,,,,,,
4108,Egypt_HamzaNamira,0.012989432,Egypt,,,,,,,,,,,0.012989432,Egypt_HamzaNamira,,,,,
2358,Egypt_amalmaher,0.012986964,Egypt,,,,,,,,,,,0.012986964,Egypt_amalmaher,,,,,
2711,Egypt_amrkhaled,0.012984538,Egypt,,,,,,,,,,,0.012984538,Egypt_amrkhaled,,,,,
2148,Egypt_Almoslemani,0.012983356,Egypt,,,,,,,,,,,0.012983356,Egypt_Almoslemani,,,,,
8685,Kuwait_@AliNajim,0.012979999,Kuwait,,,,,0.012979999,Kuwait_@AliNajim,,,,,,,,,,,
7049,sherine,0.012973614,Egypt,,,,,,,,,,,0.012973614,sherine,,,,,
4603,Egypt_MoezMasoud,0.012972649,Egypt,,,,,,,,,,,0.012972649,Egypt_MoezMasoud,,,,,
6554,midoahm,0.0129718,Egypt,,,,,,,,,,,0.0129718,midoahm,,,,,
2535,Egypt_amrdiab,0.012966158,Egypt,,,,,,,,,,,0.012966158,Egypt_amrdiab,,,,,
20,Bahrain_adelmaymoon,0.01294666,Bahrain,,,,,,,,,,,,,,0.01294666,Bahrain_adelmaymoon,,
7707,Iraq_FalahAlSughayer,0.012944354,Iraq,,0.012944354,Iraq_FalahAlSughayer,,,,,,,,,,,,,,
5939,Ghonim,0.01294094,Egypt,,,,,,,,,,,0.01294094,Ghonim,,,,,
1844,DrAbolfotoh,0.012931122,Egypt,,,,,,,,,,,0.012931122,DrAbolfotoh,,,,,
4799,Egypt_MuhammadMorsi,0.012899295,Egypt,,,,,,,,,,,0.012899295,Egypt_MuhammadMorsi,,,,,
2695,Egypt_amremoussa,0.012894858,Egypt,,,,,,,,,,,0.012894858,Egypt_amremoussa,,,,,
10070,Kuwait_@MALDhubaibi,0.012888543,Kuwait,,,,,0.012888543,Kuwait_@MALDhubaibi,,,,,,,,,,,
12073,Lebanon_NadineLabaki,0.012860213,Lebanon,,,,,,,,0.012860213,Lebanon_NadineLabaki,,,,,,,,
11886,Lebanon_michel_fadel,0.012859348,Lebanon,,,,,,,,0.012859348,Lebanon_michel_fadel,,,,,,,,
10667,Kuwait_@YaqouBiaN,0.012848347,Kuwait,,,,,0.012848347,Kuwait_@YaqouBiaN,,,,,,,,,,,
8016,Iraq_masoud_barzani,0.012834385,Iraq,,0.012834385,Iraq_masoud_barzani,,,,,,,,,,,,,,
1863,DrAliGomaa,0.012831032,Egypt,,,,,,,,,,,0.012831032,DrAliGomaa,,,,,
339,Bahrain_KUhp2222,0.012819193,Bahrain,,,,,,,,,,,,,,0.012819193,Bahrain_KUhp2222,,
501,Bahrain_NABEELRAJAB,0.012811966,Bahrain,,,,,,,,,,,,,,0.012811966,Bahrain_NABEELRAJAB,,
8769,Kuwait_@Almajlliss,0.012795348,Kuwait,,,,,0.012795348,Kuwait_@Almajlliss,,,,,,,,,,,
3964,Egypt_HamdeenSabahy,0.012770992,Egypt,,,,,,,,,,,0.012770992,Egypt_HamdeenSabahy,,,,,
3711,Egypt_GameelaIsmail,0.012757245,Egypt,,,,,,,,,,,0.012757245,Egypt_GameelaIsmail,,,,,
1112,Amir3id,0.012753618,Egypt,,,,,,,,,,,0.012753618,Amir3id,,,,,
4358,Egypt_IdolAhmedGamal,0.012746178,Egypt,,,,,,,,,,,0.012746178,Egypt_IdolAhmedGamal,,,,,
2613,Egypt_amrellissy,0.01273882,Egypt,,,,,,,,,,,0.01273882,Egypt_amrellissy,,,,,
8224,Iraq_qais_qazaz,0.0127372,Iraq,,0.0127372,Iraq_qais_qazaz,,,,,,,,,,,,,,
11856,Lebanon_michel_fadel,0.012734406,Lebanon,,,,,,,,0.012734406,Lebanon_michel_fadel,,,,,,,,
746,abdrhmanabnody,0.012696266,Egypt,,,,,,,,,,,0.012696266,abdrhmanabnody,,,,,
1540,AsserYassin,0.01267314,Egypt,,,,,,,,,,,0.01267314,AsserYassin,,,,,
759,abdrhmanabnody,0.012671065,Egypt,,,,,,,,,,,0.012671065,abdrhmanabnody,,,,,
760,abdrhmanabnody,0.012670308,Egypt,,,,,,,,,,,0.012670308,abdrhmanabnody,,,,,
5020,Egypt_SamoZaen,0.01261548,Egypt,,,,,,,,,,,0.01261548,Egypt_SamoZaen,,,,,
2709,Egypt_amrkhaled,0.012601821,Egypt,,,,,,,,,,,0.012601821,Egypt_amrkhaled,,,,,
8191,Iraq_ParwazOfficial,0.012598923,Iraq,,0.012598923,Iraq_ParwazOfficial,,,,,,,,,,,,,,
6541,mahmooud_saad,0.012597702,Egypt,,,,,,,,,,,0.012597702,mahmooud_saad,,,,,
4901,Egypt_OfficialHenedy,0.012596124,Egypt,,,,,,,,,,,0.012596124,Egypt_OfficialHenedy,,,,,
6441,Khaledali251,0.012576863,Egypt,,,,,,,,,,,0.012576863,Khaledali251,,,,,
76,Bahrain_boammar,0.012576807,Bahrain,,,,,,,,,,,,,,0.012576807,Bahrain_boammar,,
7235,Yosraellozy,0.012575649,Egypt,,,,,,,,,,,0.012575649,Yosraellozy,,,,,
1145,Amradib,0.012575515,Egypt,,,,,,,,,,,0.012575515,Amradib,,,,,
1813,DrAbolfotoh,0.012554642,Egypt,,,,,,,,,,,0.012554642,DrAbolfotoh,,,,,
5548,ELKILANYWAFAA,0.01255447,Egypt,,,,,,,,,,,0.01255447,ELKILANYWAFAA,,,,,
11116,Lebanon_FayrouzOfficial,0.012540257,Lebanon,,,,,,,,0.012540257,Lebanon_FayrouzOfficial,,,,,,,,
4051,Egypt_HamdyKandil,0.012532336,Egypt,,,,,,,,,,,0.012532336,Egypt_HamdyKandil,,,,,
2031,Egypt_ahelmy,0.012518477,Egypt,,,,,,,,,,,0.012518477,Egypt_ahelmy,,,,,
9641,Kuwait_@HumoodAlkhudher,0.012500506,Kuwait,,,,,0.012500506,Kuwait_@HumoodAlkhudher,,,,,,,,,,,
8099,Iraq_OfficialZhyar,0.012479685,Iraq,,0.012479685,Iraq_OfficialZhyar,,,,,,,,,,,,,,
7224,Yosraellozy,0.012476057,Egypt,,,,,,,,,,,0.012476057,Yosraellozy,,,,,
4066,Egypt_HamzaNamira,0.012473708,Egypt,,,,,,,,,,,0.012473708,Egypt_HamzaNamira,,,,,
5693,fahmi173,0.012459081,Egypt,,,,,,,,,,,0.012459081,fahmi173,,,,,
11411,Lebanon_Iebaenese,0.01244144,Lebanon,,,,,,,,0.01244144,Lebanon_Iebaenese,,,,,,,,
1587,belalfadl,0.012418384,Egypt,,,,,,,,,,,0.012418384,belalfadl,,,,,
6568,MoatazAFattah,0.012416083,Egypt,,,,,,,,,,,0.012416083,MoatazAFattah,,,,,
10611,Kuwait_@TareqAlSuwaidan,0.012412962,Kuwait,,,,,0.012412962,Kuwait_@TareqAlSuwaidan,,,,,,,,,,,
3704,Egypt_GameelaIsmail,0.012402963,Egypt,,,,,,,,,,,0.012402963,Egypt_GameelaIsmail,,,,,
11805,Lebanon_Maya_Nasri,0.0123979,Lebanon,,,,,,,,0.0123979,Lebanon_Maya_Nasri,,,,,,,,
11204,Lebanon_HaifaWehbe,0.012373127,Lebanon,,,,,,,,0.012373127,Lebanon_HaifaWehbe,,,,,,,,
10995,Lebanon_DominiqueHorani,0.012343213,Lebanon,,,,,,,,0.012343213,Lebanon_DominiqueHorani,,,,,,,,
6987,Rolakharsa,0.012340251,Egypt,,,,,,,,,,,0.012340251,Rolakharsa,,,,,
12059,Lebanon_NadineLabaki,0.012316123,Lebanon,,,,,,,,0.012316123,Lebanon_NadineLabaki,,,,,,,,
8677,Kuwait_@AlHerbesh,0.012308374,Kuwait,,,,,0.012308374,Kuwait_@AlHerbesh,,,,,,,,,,,
8615,Kuwait_@AhmedAbdullahQ8,0.01230368,Kuwait,,,,,0.01230368,Kuwait_@AhmedAbdullahQ8,,,,,,,,,,,
10649,Kuwait_@YaqouBiaN,0.012289889,Kuwait,,,,,0.012289889,Kuwait_@YaqouBiaN,,,,,,,,,,,
8807,Kuwait_@Almuwaizri,0.012271509,Kuwait,,,,,0.012271509,Kuwait_@Almuwaizri,,,,,,,,,,,
3681,Egypt_GameelaIsmail,0.012257003,Egypt,,,,,,,,,,,0.012257003,Egypt_GameelaIsmail,,,,,
367,Bahrain_LameesDhaif,0.012227997,Bahrain,,,,,,,,,,,,,,0.012227997,Bahrain_LameesDhaif,,
2713,Egypt_amrkhaled,0.012214668,Egypt,,,,,,,,,,,0.012214668,Egypt_amrkhaled,,,,,
4093,Egypt_HamzaNamira,0.012209725,Egypt,,,,,,,,,,,0.012209725,Egypt_HamzaNamira,,,,,
8066,Iraq_Nuhaserrac,0.012202244,Iraq,,0.012202244,Iraq_Nuhaserrac,,,,,,,,,,,,,,
11447,Lebanon_JadAbumrad,0.012195539,Lebanon,,,,,,,,0.012195539,Lebanon_JadAbumrad,,,,,,,,
757,abdrhmanabnody,0.012181334,Egypt,,,,,,,,,,,0.012181334,abdrhmanabnody,,,,,
3868,Egypt_Ghonim,0.012172699,Egypt,,,,,,,,,,,0.012172699,Egypt_Ghonim,,,,,
3177,Egypt_DrAbolfotoh,0.012171369,Egypt,,,,,,,,,,,0.012171369,Egypt_DrAbolfotoh,,,,,
8592,Kuwait_@AhmedAbdullahQ8,0.012167571,Kuwait,,,,,0.012167571,Kuwait_@AhmedAbdullahQ8,,,,,,,,,,,
6453,Khaledali251,0.012150388,Egypt,,,,,,,,,,,0.012150388,Khaledali251,,,,,
2712,Egypt_amrkhaled,0.012149466,Egypt,,,,,,,,,,,0.012149466,Egypt_amrkhaled,,,,,
8675,Kuwait_@AlHerbesh,0.012149174,Kuwait,,,,,0.012149174,Kuwait_@AlHerbesh,,,,,,,,,,,
11747,Lebanon_mayadiab,0.012133865,Lebanon,,,,,,,,0.012133865,Lebanon_mayadiab,,,,,,,,
28,Bahrain_adelmaymoon,0.012132175,Bahrain,,,,,,,,,,,,,,0.012132175,Bahrain_adelmaymoon,,
6524,KhaledElNabawy,0.01213108,Egypt,,,,,,,,,,,0.01213108,KhaledElNabawy,,,,,
8771,Kuwait_@Almuwaizri,0.012127183,Kuwait,,,,,0.012127183,Kuwait_@Almuwaizri,,,,,,,,,,,
242,Bahrain_khalidalkhalifa,0.012123257,Bahrain,,,,,,,,,,,,,,0.012123257,Bahrain_khalidalkhalifa,,
8695,Kuwait_@aljerraisy,0.012109987,Kuwait,,,,,0.012109987,Kuwait_@aljerraisy,,,,,,,,,,,
11961,Lebanon_myriamfares,0.012105703,Lebanon,,,,,,,,0.012105703,Lebanon_myriamfares,,,,,,,,
1243,amrdiab,0.012104064,Egypt,,,,,,,,,,,0.012104064,amrdiab,,,,,
6581,MoatazAFattah,0.01210022,Egypt,,,,,,,,,,,0.01210022,MoatazAFattah,,,,,
8227,Iraq_qais_qazaz,0.012099869,Iraq,,0.012099869,Iraq_qais_qazaz,,,,,,,,,,,,,,
4422,Egypt_Khaledali251,0.0120779,Egypt,,,,,,,,,,,0.0120779,Egypt_Khaledali251,,,,,
7777,Iraq_Hiwaosman,0.012057051,Iraq,,0.012057051,Iraq_Hiwaosman,,,,,,,,,,,,,,
483,Bahrain_NABEELRAJAB,0.012045309,Bahrain,,,,,,,,,,,,,,0.012045309,Bahrain_NABEELRAJAB,,
3712,Egypt_GameelaIsmail,0.012040719,Egypt,,,,,,,,,,,0.012040719,Egypt_GameelaIsmail,,,,,
6551,midoahm,0.012040423,Egypt,,,,,,,,,,,0.012040423,midoahm,,,,,
4415,Egypt_Khaledali251,0.012039324,Egypt,,,,,,,,,,,0.012039324,Egypt_Khaledali251,,,,,
8663,Kuwait_@AlHerbesh,0.012035832,Kuwait,,,,,0.012035832,Kuwait_@AlHerbesh,,,,,,,,,,,
10715,Kuwait_@_Abdulwahab_,0.01202108,Kuwait,,,,,0.01202108,Kuwait_@_Abdulwahab_,,,,,,,,,,,
6407,kalnaga,0.012017549,Egypt,,,,,,,,,,,0.012017549,kalnaga,,,,,
5731,GalalAmer,0.012008332,Egypt,,,,,,,,,,,0.012008332,GalalAmer,,,,,
10627,Kuwait_@waled_alshmmri,0.012004703,Kuwait,,,,,0.012004703,Kuwait_@waled_alshmmri,,,,,,,,,,,
10973,Lebanon_DianaHaddad,0.011992101,Lebanon,,,,,,,,0.011992101,Lebanon_DianaHaddad,,,,,,,,
51,Bahrain_adelmaymoon,0.01197982,Bahrain,,,,,,,,,,,,,,0.01197982,Bahrain_adelmaymoon,,
12062,Lebanon_NadineLabaki,0.011977084,Lebanon,,,,,,,,0.011977084,Lebanon_NadineLabaki,,,,,,,,
7103,tamerhosny,0.011965817,Egypt,,,,,,,,,,,0.011965817,tamerhosny,,,,,
7952,Iraq_khameskhanjar,0.011942767,Iraq,,0.011942767,Iraq_khameskhanjar,,,,,,,,,,,,,,
3963,Egypt_HamdeenSabahy,0.011932474,Egypt,,,,,,,,,,,0.011932474,Egypt_HamdeenSabahy,,,,,
3782,Egypt_Geddo,0.011932321,Egypt,,,,,,,,,,,0.011932321,Egypt_Geddo,,,,,
4317,Egypt_hodakotb,0.011914603,Egypt,,,,,,,,,,,0.011914603,Egypt_hodakotb,,,,,
11432,Lebanon_Iebaenese,0.011905238,Lebanon,,,,,,,,0.011905238,Lebanon_Iebaenese,,,,,,,,
2874,Egypt_AsserYassin,0.011888001,Egypt,,,,,,,,,,,0.011888001,Egypt_AsserYassin,,,,,
8654,Kuwait_@AlHerbesh,0.011887603,Kuwait,,,,,0.011887603,Kuwait_@AlHerbesh,,,,,,,,,,,
10637,Kuwait_@YaqouBiaN,0.01188653,Kuwait,,,,,0.01188653,Kuwait_@YaqouBiaN,,,,,,,,,,,
724,abdrhmanabnody,0.011874121,Egypt,,,,,,,,,,,0.011874121,abdrhmanabnody,,,,,
8662,Kuwait_@AlHerbesh,0.011868894,Kuwait,,,,,0.011868894,Kuwait_@AlHerbesh,,,,,,,,,,,
3797,Egypt_Geddo,0.011864487,Egypt,,,,,,,,,,,0.011864487,Egypt_Geddo,,,,,
1420,amrwaked,0.011854697,Egypt,,,,,,,,,,,0.011854697,amrwaked,,,,,
11149,Lebanon_FayrouzOfficial,0.011851959,Lebanon,,,,,,,,0.011851959,Lebanon_FayrouzOfficial,,,,,,,,
10511,Kuwait_@saadkwt77,0.011849737,Kuwait,,,,,0.011849737,Kuwait_@saadkwt77,,,,,,,,,,,
5660,Essam_Sultan,0.011848956,Egypt,,,,,,,,,,,0.011848956,Essam_Sultan,,,,,
7052,sherine,0.011841938,Egypt,,,,,,,,,,,0.011841938,sherine,,,,,
2835,Egypt_Angham,0.011840817,Egypt,,,,,,,,,,,0.011840817,Egypt_Angham,,,,,
10603,Kuwait_@TareqAlSuwaidan,0.011835884,Kuwait,,,,,0.011835884,Kuwait_@TareqAlSuwaidan,,,,,,,,,,,
6572,MoatazAFattah,0.011835318,Egypt,,,,,,,,,,,0.011835318,MoatazAFattah,,,,,
230,Bahrain_khalidalkhalifa,0.011833724,Bahrain,,,,,,,,,,,,,,0.011833724,Bahrain_khalidalkhalifa,,
3708,Egypt_GameelaIsmail,0.011830881,Egypt,,,,,,,,,,,0.011830881,Egypt_GameelaIsmail,,,,,
12046,Lebanon_NadineLabaki,0.011830121,Lebanon,,,,,,,,0.011830121,Lebanon_NadineLabaki,,,,,,,,
10624,Kuwait_@waled_alshmmri,0.011825845,Kuwait,,,,,0.011825845,Kuwait_@waled_alshmmri,,,,,,,,,,,
1934,Egypt_aaaalhashemi,0.011825651,Egypt,,,,,,,,,,,0.011825651,Egypt_aaaalhashemi,,,,,
8616,Kuwait_@AhmedAbdullahQ8,0.011816293,Kuwait,,,,,0.011816293,Kuwait_@AhmedAbdullahQ8,,,,,,,,,,,
7968,Iraq_khameskhanjar,0.011803055,Iraq,,0.011803055,Iraq_khameskhanjar,,,,,,,,,,,,,,
9453,Kuwait_@Essa_Ramadhan,0.011790581,Kuwait,,,,,0.011790581,Kuwait_@Essa_Ramadhan,,,,,,,,,,,
10606,Kuwait_@TareqAlSuwaidan,0.011785992,Kuwait,,,,,0.011785992,Kuwait_@TareqAlSuwaidan,,,,,,,,,,,
276,Bahrain_khalidalkhalifa,0.011784883,Bahrain,,,,,,,,,,,,,,0.011784883,Bahrain_khalidalkhalifa,,
3767,Egypt_Geddo,0.011774968,Egypt,,,,,,,,,,,0.011774968,Egypt_Geddo,,,,,
4091,Egypt_HamzaNamira,0.011773694,Egypt,,,,,,,,,,,0.011773694,Egypt_HamzaNamira,,,,,
7106,tamerhosny,0.011769455,Egypt,,,,,,,,,,,0.011769455,tamerhosny,,,,,
5982,Hamaki,0.011763431,Egypt,,,,,,,,,,,0.011763431,Hamaki,,,,,
3370,Egypt_ElBaradei,0.011756266,Egypt,,,,,,,,,,,0.011756266,Egypt_ElBaradei,,,,,
2319,Egypt_amalmaher,0.011754088,Egypt,,,,,,,,,,,0.011754088,Egypt_amalmaher,,,,,
8777,Kuwait_@Almuwaizri,0.011745259,Kuwait,,,,,0.011745259,Kuwait_@Almuwaizri,,,,,,,,,,,
7144,trikaofficial,0.011742175,Egypt,,,,,,,,,,,0.011742175,trikaofficial,,,,,
11017,Lebanon_Fahan77,0.011739176,Lebanon,,,,,,,,0.011739176,Lebanon_Fahan77,,,,,,,,
891,AlaaAswany,0.011737891,Egypt,,,,,,,,,,,0.011737891,AlaaAswany,,,,,
1104,amalmaher,0.011737559,Egypt,,,,,,,,,,,0.011737559,amalmaher,,,,,
1971,Egypt_abdrhmanabnody,0.011711326,Egypt,,,,,,,,,,,0.011711326,Egypt_abdrhmanabnody,,,,,
8785,Kuwait_@Almuwaizri,0.011690237,Kuwait,,,,,0.011690237,Kuwait_@Almuwaizri,,,,,,,,,,,
5722,GalalAmer,0.011681814,Egypt,,,,,,,,,,,0.011681814,GalalAmer,,,,,
4257,Egypt_Hassanelshafei,0.011678415,Egypt,,,,,,,,,,,0.011678415,Egypt_Hassanelshafei,,,,,
2710,Egypt_amrkhaled,0.011669382,Egypt,,,,,,,,,,,0.011669382,Egypt_amrkhaled,,,,,
10089,Kuwait_@mbuyabis,0.011665428,Kuwait,,,,,0.011665428,Kuwait_@mbuyabis,,,,,,,,,,,
4947,Egypt_omertaher,0.011664789,Egypt,,,,,,,,,,,0.011664789,Egypt_omertaher,,,,,
2652,Egypt_amremoussa,0.011663556,Egypt,,,,,,,,,,,0.011663556,Egypt_amremoussa,,,,,
10586,Kuwait_@TareqAlSuwaidan,0.011661865,Kuwait,,,,,0.011661865,Kuwait_@TareqAlSuwaidan,,,,,,,,,,,
8613,Kuwait_@AhmedAbdullahQ8,0.011659477,Kuwait,,,,,0.011659477,Kuwait_@AhmedAbdullahQ8,,,,,,,,,,,
5668,Essam_Sultan,0.011648238,Egypt,,,,,,,,,,,0.011648238,Essam_Sultan,,,,,
886,AlaaAswany,0.011647332,Egypt,,,,,,,,,,,0.011647332,AlaaAswany,,,,,
6569,MoatazAFattah,0.011642715,Egypt,,,,,,,,,,,0.011642715,MoatazAFattah,,,,,
10719,Kuwait_@_Abdulwahab_,0.01163695,Kuwait,,,,,0.01163695,Kuwait_@_Abdulwahab_,,,,,,,,,,,
441,Bahrain_mShareeda,0.011627329,Bahrain,,,,,,,,,,,,,,0.011627329,Bahrain_mShareeda,,
517,Bahrain_sawsanalshaer,0.01161544,Bahrain,,,,,,,,,,,,,,0.01161544,Bahrain_sawsanalshaer,,
6542,mahmooud_saad,0.011613082,Egypt,,,,,,,,,,,0.011613082,mahmooud_saad,,,,,
11504,Lebanon_JadAbumrad,0.011609972,Lebanon,,,,,,,,0.011609972,Lebanon_JadAbumrad,,,,,,,,
2705,Egypt_amrkhaled,0.01160441,Egypt,,,,,,,,,,,0.01160441,Egypt_amrkhaled,,,,,
344,Bahrain_KUhp2222,0.011600178,Bahrain,,,,,,,,,,,,,,0.011600178,Bahrain_KUhp2222,,
10663,Kuwait_@YaqouBiaN,0.011598729,Kuwait,,,,,0.011598729,Kuwait_@YaqouBiaN,,,,,,,,,,,
3709,Egypt_GameelaIsmail,0.011572458,Egypt,,,,,,,,,,,0.011572458,Egypt_GameelaIsmail,,,,,
3205,Egypt_DrAbolfotoh,0.011553325,Egypt,,,,,,,,,,,0.011553325,Egypt_DrAbolfotoh,,,,,
3197,Egypt_DrAbolfotoh,0.011550581,Egypt,,,,,,,,,,,0.011550581,Egypt_DrAbolfotoh,,,,,
499,Bahrain_NABEELRAJAB,0.011539854,Bahrain,,,,,,,,,,,,,,0.011539854,Bahrain_NABEELRAJAB,,
8687,Kuwait_@AliNajim,0.01153779,Kuwait,,,,,0.01153779,Kuwait_@AliNajim,,,,,,,,,,,
1614,belalfadl,0.011526331,Egypt,,,,,,,,,,,0.011526331,belalfadl,,,,,
4343,Egypt_hodakotb,0.011524178,Egypt,,,,,,,,,,,0.011524178,Egypt_hodakotb,,,,,
4630,Egypt_MoezMasoud,0.011517961,Egypt,,,,,,,,,,,0.011517961,Egypt_MoezMasoud,,,,,
1536,AsserYassin,0.011517324,Egypt,,,,,,,,,,,0.011517324,AsserYassin,,,,,
11410,Lebanon_Iebaenese,0.011515059,Lebanon,,,,,,,,0.011515059,Lebanon_Iebaenese,,,,,,,,
8659,Kuwait_@AlHerbesh,0.011497349,Kuwait,,,,,0.011497349,Kuwait_@AlHerbesh,,,,,,,,,,,
8623,Kuwait_@Alafasy,0.011496563,Kuwait,,,,,0.011496563,Kuwait_@Alafasy,,,,,,,,,,,
3867,Egypt_Ghonim,0.01148738,Egypt,,,,,,,,,,,0.01148738,Egypt_Ghonim,,,,,
6393,IdolAhmedGamal,0.011487365,Egypt,,,,,,,,,,,0.011487365,IdolAhmedGamal,,,,,
4386,Egypt_Khaledali251,0.011485644,Egypt,,,,,,,,,,,0.011485644,Egypt_Khaledali251,,,,,
11873,Lebanon_michel_fadel,0.011473436,Lebanon,,,,,,,,0.011473436,Lebanon_michel_fadel,,,,,,,,
9038,Kuwait_@bo_5_,0.011471636,Kuwait,,,,,0.011471636,Kuwait_@bo_5_,,,,,,,,,,,
2400,Egypt_Amradib,0.011467034,Egypt,,,,,,,,,,,0.011467034,Egypt_Amradib,,,,,
4266,Egypt_Hassanelshafei,0.011448191,Egypt,,,,,,,,,,,0.011448191,Egypt_Hassanelshafei,,,,,
2700,Egypt_amremoussa,0.011447535,Egypt,,,,,,,,,,,0.011447535,Egypt_amremoussa,,,,,
3877,Egypt_Hamaki,0.011429571,Egypt,,,,,,,,,,,0.011429571,Egypt_Hamaki,,,,,
7693,Iraq_FalahAlSughayer,0.011426417,Iraq,,0.011426417,Iraq_FalahAlSughayer,,,,,,,,,,,,,,
159,Bahrain_FawwazBH,0.011410445,Bahrain,,,,,,,,,,,,,,0.011410445,Bahrain_FawwazBH,,
8673,Kuwait_@AlHerbesh,0.011405408,Kuwait,,,,,0.011405408,Kuwait_@AlHerbesh,,,,,,,,,,,
3781,Egypt_Geddo,0.011379287,Egypt,,,,,,,,,,,0.011379287,Egypt_Geddo,,,,,
6565,MoatazAFattah,0.011372373,Egypt,,,,,,,,,,,0.011372373,MoatazAFattah,,,,,
